date,time,open,high,low,close,volume
2017/1/13,9:15,19230,19230,19185,19190,19092
2017/1/13,9:30,19190,19195,19170,19185,14507
2017/1/13,9:45,19185,19210,19175,19205,17063
2017/1/13,10:00,19205,19240,19195,19200,28826
2017/1/13,10:15,19200,19230,19200,19200,21710
2017/1/13,10:30,19200,19210,19190,19205,10599
2017/1/13,10:45,19200,19220,19200,19220,6610
2017/1/13,11:00,19215,19220,19185,19205,13932
2017/1/13,11:15,19205,19220,19195,19215,8291
2017/1/13,11:30,19215,19230,19210,19225,8601
2017/1/13,11:45,19220,19280,19220,19275,23452
2017/1/13,12:00,19275,19280,19260,19270,7042
2017/1/13,12:15,19265,19275,19260,19260,10160
2017/1/13,12:30,19265,19290,19250,19250,23114
2017/1/13,12:45,19255,19270,19250,19270,6580
2017/1/13,13:00,19265,19280,19265,19270,4169
2017/1/13,13:15,19270,19280,19245,19255,9379
2017/1/13,13:30,19255,19255,19235,19235,9696
2017/1/13,13:45,19235,19245,19230,19235,5501
2017/1/13,14:00,19230,19255,19230,19250,11685
2017/1/13,14:15,19250,19260,19245,19250,8127
2017/1/13,14:30,19250,19260,19245,19250,2839
2017/1/13,14:45,19245,19275,19245,19265,17570
2017/1/13,15:00,19270,19300,19270,19270,29854
2017/1/13,15:15,19250,19250,19250,19250,5781
2017/1/16,16:30,19235,19245,19230,19235,9639
2017/1/16,16:45,19240,19245,19230,19235,3621
2017/1/16,17:00,19235,19255,19215,19230,14454
2017/1/16,17:15,19225,19245,19220,19225,6996
2017/1/16,17:30,19225,19245,19220,19240,5583
2017/1/16,17:45,19240,19255,19225,19230,6463
2017/1/16,18:00,19230,19245,19220,19225,5556
2017/1/16,18:15,19225,19230,19205,19210,6347
2017/1/16,18:30,19210,19220,19200,19215,4321
2017/1/16,18:45,19215,19225,19205,19220,3971
2017/1/16,19:00,19220,19225,19210,19225,3036
2017/1/16,19:15,19220,19230,19215,19220,2661
2017/1/16,19:30,19220,19225,19210,19220,3926
2017/1/16,19:45,19220,19240,19220,19235,4810
2017/1/16,20:00,19240,19240,19225,19230,3575
2017/1/16,20:15,19230,19245,19230,19235,3788
2017/1/16,20:30,19235,19240,19230,19235,1477
2017/1/16,20:45,19235,19245,19230,19240,3380
2017/1/16,21:00,19240,19245,19230,19230,2890
2017/1/16,21:15,19230,19240,19230,19240,747
2017/1/16,21:30,19240,19250,19235,19240,3473
2017/1/16,21:45,19240,19245,19220,19230,6204
2017/1/16,22:00,19230,19235,19215,19220,5649
2017/1/16,22:15,19220,19220,19205,19210,5118
2017/1/16,22:30,19210,19275,19190,19240,31474
2017/1/16,22:45,19245,19265,19245,19260,11311
2017/1/16,23:00,19260,19305,19245,19285,19813
2017/1/16,23:15,19285,19325,19285,19290,13243
2017/1/16,23:30,19295,19350,19295,19350,29200
2017/1/16,23:45,19350,19370,19325,19335,19019
2017/1/16,0:00,19335,19355,19320,19320,18854
2017/1/16,0:15,19320,19345,19310,19315,13724
2017/1/16,0:30,19315,19330,19300,19315,10630
2017/1/16,0:45,19315,19335,19300,19315,9607
2017/1/16,1:00,19320,19335,19300,19310,8364
2017/1/16,1:15,19310,19345,19305,19345,8222
2017/1/16,1:30,19345,19345,19310,19320,6033
2017/1/16,1:45,19320,19325,19310,19320,3749
2017/1/16,2:00,19320,19325,19300,19305,3152
2017/1/16,2:15,19300,19305,19265,19270,8634
2017/1/16,2:30,19270,19290,19265,19275,4221
2017/1/16,2:45,19275,19295,19270,19290,1934
2017/1/16,3:00,19290,19290,19265,19275,1889
2017/1/16,3:15,19275,19280,19265,19270,1276
2017/1/16,3:30,19270,19275,19260,19265,1409
2017/1/16,3:45,19265,19270,19250,19260,2523
2017/1/16,4:00,19260,19265,19230,19230,4094
2017/1/16,4:15,19230,19240,19215,19220,2229
2017/1/16,4:30,19220,19240,19210,19220,2433
2017/1/16,4:45,19225,19245,19215,19245,2220
2017/1/16,5:00,19245,19255,19235,19240,2078
2017/1/16,5:15,19235,19255,19235,19250,1733
2017/1/16,5:30,19255,19255,19255,19255,2922
2017/1/16,8:45,19200,19210,19180,19210,13855
2017/1/16,9:00,19210,19240,19185,19235,35141
2017/1/16,9:15,19235,19240,19195,19200,28197
2017/1/16,9:30,19195,19200,19170,19185,23502
2017/1/16,9:45,19190,19200,19175,19185,9987
2017/1/16,10:00,19190,19195,19135,19145,29134
2017/1/16,10:15,19145,19145,19110,19135,21174
2017/1/16,10:30,19135,19150,19125,19145,13817
2017/1/16,10:45,19145,19145,19115,19130,9418
2017/1/16,11:00,19130,19135,19085,19090,19089
2017/1/16,11:15,19095,19110,19085,19090,10939
2017/1/16,11:30,19090,19095,19045,19070,19720
2017/1/16,11:45,19070,19070,19045,19060,6374
2017/1/16,12:00,19060,19075,19050,19070,8986
2017/1/16,12:15,19070,19085,19065,19075,6435
2017/1/16,12:30,19075,19095,19045,19065,28002
2017/1/16,12:45,19070,19090,19045,19045,34931
2017/1/16,13:00,19050,19075,19045,19065,14028
2017/1/16,13:15,19065,19115,19050,19110,30110
2017/1/16,13:30,19105,19140,19095,19125,14817
2017/1/16,13:45,19125,19130,19110,19110,9874
2017/1/16,14:00,19110,19120,19100,19100,14800
2017/1/16,14:15,19105,19110,19085,19100,11061
2017/1/16,14:30,19100,19115,19090,19110,10582
2017/1/16,14:45,19105,19110,19085,19090,15174
2017/1/16,15:00,19085,19095,19045,19060,29089
2017/1/16,15:15,19065,19065,19065,19065,5919
2017/1/17,16:30,19050,19075,19045,19060,7681
2017/1/17,16:45,19065,19085,19060,19080,5220
2017/1/17,17:00,19080,19105,19050,19090,18668
2017/1/17,17:15,19090,19090,19060,19060,6383
2017/1/17,17:30,19060,19065,19050,19050,7910
2017/1/17,17:45,19055,19080,19045,19075,10790
2017/1/17,18:00,19080,19090,19075,19075,8137
2017/1/17,18:15,19070,19095,19070,19095,3844
2017/1/17,18:30,19095,19110,19090,19095,6741
2017/1/17,18:45,19095,19100,19085,19095,4674
2017/1/17,19:00,19095,19095,19070,19070,3523
2017/1/17,19:15,19075,19090,19070,19085,2456
2017/1/17,19:30,19085,19100,19085,19095,2462
2017/1/17,19:45,19095,19100,19090,19100,2110
2017/1/17,20:00,19100,19100,19085,19085,1758
2017/1/17,20:15,19085,19090,19080,19085,2396
2017/1/17,20:30,19085,19085,19065,19070,4662
2017/1/17,20:45,19070,19080,19070,19075,2498
2017/1/17,21:00,19070,19080,19070,19075,2404
2017/1/17,21:15,19080,19090,19075,19085,2711
2017/1/17,21:30,19085,19090,19080,19085,1168
2017/1/17,21:45,19090,19090,19080,19090,3953
2017/1/17,22:00,19085,19090,19075,19080,2052
2017/1/17,22:15,19080,19085,19075,19080,1495
2017/1/17,22:30,19075,19080,19070,19075,759
2017/1/17,22:45,19075,19085,19070,19075,2310
2017/1/17,23:00,19075,19085,19070,19080,3140
2017/1/17,23:15,19080,19080,19060,19060,2014
2017/1/17,23:30,19060,19070,19060,19065,2631
2017/1/17,23:45,19065,19070,19050,19055,4027
2017/1/17,0:00,19060,19070,19050,19055,3779
2017/1/17,0:15,19055,19060,19045,19055,2236
2017/1/17,0:30,19050,19055,19030,19045,5139
2017/1/17,0:45,19045,19065,19040,19050,3732
2017/1/17,1:00,19050,19070,19045,19060,3294
2017/1/17,1:15,19060,19065,19040,19045,2349
2017/1/17,1:30,19045,19050,19030,19045,2621
2017/1/17,1:45,19050,19050,19035,19035,1534
2017/1/17,2:00,19040,19050,19035,19040,1048
2017/1/17,2:15,19040,19040,19035,19040,427
2017/1/17,2:30,19040,19060,19040,19055,908
2017/1/17,2:45,19055,19055,19045,19045,576
2017/1/17,3:00,19040,19050,19040,19045,309
2017/1/17,3:15,19045,19050,19040,19050,119
2017/1/17,3:30,19050,19055,19045,19050,141
2017/1/17,3:45,19045,19050,19045,19050,67
2017/1/17,4:00,19055,19055,19050,19050,160
2017/1/17,4:15,19055,19055,19050,19055,67
2017/1/17,4:30,19055,19055,19050,19055,112
2017/1/17,4:45,19055,19060,19050,19060,191
2017/1/17,5:00,19055,19060,19055,19060,133
2017/1/17,5:15,19060,19060,19045,19055,605
2017/1/17,5:30,19050,19050,19050,19050,1585
2017/1/17,8:45,19050,19070,19045,19050,10661
2017/1/17,9:00,19050,19050,18930,18940,60751
2017/1/17,9:15,18935,18940,18880,18910,40686
2017/1/17,9:30,18910,18915,18825,18860,46333
2017/1/17,9:45,18865,18920,18860,18895,26450
2017/1/17,10:00,18900,18970,18895,18960,27214
2017/1/17,10:15,18960,19035,18940,19030,43107
2017/1/17,10:30,19025,19030,18990,19015,28083
2017/1/17,10:45,19015,19020,18985,19015,11702
2017/1/17,11:00,19010,19015,18975,18980,13535
2017/1/17,11:15,18975,18985,18960,18965,11210
2017/1/17,11:30,18970,18980,18965,18980,6843
2017/1/17,11:45,18980,18980,18960,18960,2354
2017/1/17,12:00,18965,18985,18960,18985,4366
2017/1/17,12:15,18980,18985,18960,18960,9579
2017/1/17,12:30,18960,18965,18925,18935,17325
2017/1/17,12:45,18935,18960,18930,18950,9399
2017/1/17,13:00,18945,18965,18920,18930,12735
2017/1/17,13:15,18925,18945,18915,18940,11428
2017/1/17,13:30,18940,18960,18885,18885,21520
2017/1/17,13:45,18885,18920,18880,18915,17024
2017/1/17,14:00,18920,18920,18840,18850,35674
2017/1/17,14:15,18850,18880,18840,18850,28344
2017/1/17,14:30,18845,18865,18825,18825,32901
2017/1/17,14:45,18830,18835,18805,18805,40291
2017/1/17,15:00,18805,18810,18775,18780,44552
2017/1/17,15:15,18730,18730,18730,18730,9755
2017/1/18,16:30,18770,18785,18760,18770,10749
2017/1/18,16:45,18770,18780,18740,18750,7460
2017/1/18,17:00,18745,18750,18705,18725,20776
2017/1/18,17:15,18725,18725,18680,18715,19283
2017/1/18,17:30,18715,18740,18710,18740,12345
2017/1/18,17:45,18740,18760,18725,18755,8713
2017/1/18,18:00,18755,18755,18725,18735,10221
2017/1/18,18:15,18735,18745,18720,18735,9130
2017/1/18,18:30,18735,18740,18720,18725,7362
2017/1/18,18:45,18725,18730,18710,18720,4672
2017/1/18,19:00,18720,18740,18710,18725,7656
2017/1/18,19:15,18725,18740,18720,18735,4017
2017/1/18,19:30,18735,18745,18720,18730,4061
2017/1/18,19:45,18725,18730,18700,18715,6696
2017/1/18,20:00,18715,18725,18690,18695,6649
2017/1/18,20:15,18690,18695,18665,18680,11773
2017/1/18,20:30,18680,18695,18655,18680,14316
2017/1/18,20:45,18680,18770,18675,18715,33000
2017/1/18,21:00,18715,18755,18695,18745,20291
2017/1/18,21:15,18745,18825,18745,18780,34345
2017/1/18,21:30,18780,18825,18760,18815,18779
2017/1/18,21:45,18810,18855,18800,18845,22504
2017/1/18,22:00,18845,18845,18795,18800,19821
2017/1/18,22:15,18800,18830,18780,18820,12738
2017/1/18,22:30,18820,18840,18795,18835,17288
2017/1/18,22:45,18830,18835,18780,18780,22198
2017/1/18,23:00,18780,18795,18755,18770,22281
2017/1/18,23:15,18770,18785,18760,18765,11313
2017/1/18,23:30,18770,18795,18755,18775,28350
2017/1/18,23:45,18775,18780,18735,18750,19941
2017/1/18,0:00,18750,18795,18740,18785,17010
2017/1/18,0:15,18785,18835,18780,18800,20342
2017/1/18,0:30,18800,18835,18785,18820,12837
2017/1/18,0:45,18820,18830,18790,18820,10211
2017/1/18,1:00,18820,18835,18765,18770,12426
2017/1/18,1:15,18770,18785,18735,18750,11318
2017/1/18,1:30,18745,18750,18720,18740,6146
2017/1/18,1:45,18740,18785,18740,18780,5521
2017/1/18,2:00,18780,18795,18765,18780,6039
2017/1/18,2:15,18780,18800,18765,18775,4544
2017/1/18,2:30,18780,18805,18780,18790,4305
2017/1/18,2:45,18795,18800,18785,18790,2711
2017/1/18,3:00,18790,18815,18785,18815,1277
2017/1/18,3:15,18815,18825,18805,18805,1657
2017/1/18,3:30,18810,18825,18810,18810,1107
2017/1/18,3:45,18810,18815,18770,18775,1576
2017/1/18,4:00,18775,18775,18745,18755,2321
2017/1/18,4:15,18755,18755,18695,18705,4479
2017/1/18,4:30,18705,18715,18695,18705,2383
2017/1/18,4:45,18710,18720,18690,18700,2352
2017/1/18,5:00,18705,18710,18690,18700,2148
2017/1/18,5:15,18700,18705,18695,18695,1328
2017/1/18,5:30,18720,18720,18720,18720,2609
2017/1/18,8:45,18770,18780,18750,18755,17187
2017/1/18,9:00,18750,18825,18730,18740,48738
2017/1/18,9:15,18740,18760,18680,18690,46471
2017/1/18,9:30,18685,18730,18670,18685,35404
2017/1/18,9:45,18685,18720,18630,18645,48539
2017/1/18,10:00,18645,18675,18635,18665,22535
2017/1/18,10:15,18660,18715,18645,18705,41951
2017/1/18,10:30,18705,18745,18685,18720,36318
2017/1/18,10:45,18720,18735,18690,18705,13566
2017/1/18,11:00,18700,18750,18695,18735,16196
2017/1/18,11:15,18735,18770,18730,18765,14545
2017/1/18,11:30,18765,18775,18740,18745,11819
2017/1/18,11:45,18745,18760,18740,18755,5577
2017/1/18,12:00,18755,18755,18740,18750,4681
2017/1/18,12:15,18745,18760,18725,18750,11667
2017/1/18,12:30,18750,18775,18735,18745,14993
2017/1/18,12:45,18745,18805,18740,18775,32043
2017/1/18,13:00,18780,18810,18775,18780,16462
2017/1/18,13:15,18785,18815,18780,18810,16668
2017/1/18,13:30,18810,18820,18800,18810,7301
2017/1/18,13:45,18810,18820,18790,18800,11102
2017/1/18,14:00,18800,18855,18795,18855,26475
2017/1/18,14:15,18860,18915,18845,18905,35125
2017/1/18,14:30,18905,18930,18880,18890,23167
2017/1/18,14:45,18890,18915,18885,18890,26010
2017/1/18,15:00,18890,18890,18855,18865,24989
2017/1/18,15:15,18830,18830,18830,18830,6824
2017/1/19,16:30,18835,18845,18815,18835,14927
2017/1/19,16:45,18835,18840,18820,18830,3648
2017/1/19,17:00,18830,18845,18790,18795,14767
2017/1/19,17:15,18795,18795,18770,18790,12597
2017/1/19,17:30,18790,18805,18780,18795,6368
2017/1/19,17:45,18795,18825,18785,18825,6820
2017/1/19,18:00,18825,18830,18805,18810,3711
2017/1/19,18:15,18810,18815,18795,18815,3049
2017/1/19,18:30,18815,18825,18805,18810,5405
2017/1/19,18:45,18810,18810,18800,18805,1994
2017/1/19,19:00,18805,18805,18780,18805,4349
2017/1/19,19:15,18805,18825,18800,18820,4593
2017/1/19,19:30,18825,18835,18815,18830,4654
2017/1/19,19:45,18830,18845,18825,18845,4395
2017/1/19,20:00,18840,18845,18830,18835,2745
2017/1/19,20:15,18830,18840,18830,18835,2435
2017/1/19,20:30,18835,18845,18835,18845,3828
2017/1/19,20:45,18840,18845,18830,18830,2504
2017/1/19,21:00,18830,18830,18815,18825,2988
2017/1/19,21:15,18825,18830,18815,18820,2040
2017/1/19,21:30,18820,18835,18810,18835,3690
2017/1/19,21:45,18830,18855,18830,18855,3236
2017/1/19,22:00,18855,18870,18850,18860,8024
2017/1/19,22:15,18860,18875,18850,18865,8013
2017/1/19,22:30,18870,18880,18845,18865,10783
2017/1/19,22:45,18865,18875,18855,18860,3593
2017/1/19,23:00,18860,18860,18840,18860,4589
2017/1/19,23:15,18855,18860,18830,18830,5874
2017/1/19,23:30,18835,18835,18785,18820,24938
2017/1/19,23:45,18820,18845,18810,18840,12158
2017/1/19,0:00,18840,18855,18820,18845,10368
2017/1/19,0:15,18845,18850,18820,18830,7986
2017/1/19,0:30,18830,18855,18815,18820,10620
2017/1/19,0:45,18815,18840,18810,18825,7752
2017/1/19,1:00,18830,18850,18825,18830,4895
2017/1/19,1:15,18830,18865,18830,18865,5162
2017/1/19,1:30,18860,18875,18860,18870,4883
2017/1/19,1:45,18870,18875,18840,18840,4347
2017/1/19,2:00,18835,18855,18835,18840,4115
2017/1/19,2:15,18840,18845,18825,18830,3483
2017/1/19,2:30,18830,18845,18820,18825,2518
2017/1/19,2:45,18825,18840,18825,18835,1619
2017/1/19,3:00,18835,18865,18830,18850,1900
2017/1/19,3:15,18855,18855,18840,18840,1311
2017/1/19,3:30,18845,18865,18840,18865,2939
2017/1/19,3:45,18860,18860,18845,18855,1638
2017/1/19,4:00,18860,18870,18850,18860,1312
2017/1/19,4:15,18860,18875,18860,18870,1646
2017/1/19,4:30,18870,18875,18865,18865,1374
2017/1/19,4:45,18865,18875,18860,18865,1034
2017/1/19,5:00,18865,18920,18865,18910,8481
2017/1/19,5:15,18915,18940,18895,18930,3279
2017/1/19,5:30,18945,18945,18945,18945,3050
2017/1/19,8:45,19015,19065,19005,19055,29317
2017/1/19,9:00,19060,19095,19050,19060,34079
2017/1/19,9:15,19055,19090,19030,19040,37124
2017/1/19,9:30,19045,19110,19040,19090,36708
2017/1/19,9:45,19085,19095,19065,19075,22088
2017/1/19,10:00,19075,19080,19040,19060,15314
2017/1/19,10:15,19060,19095,19040,19080,16612
2017/1/19,10:30,19085,19095,19070,19070,13996
2017/1/19,10:45,19070,19105,19070,19090,20078
2017/1/19,11:00,19090,19095,19065,19070,11372
2017/1/19,11:15,19070,19075,19045,19055,13760
2017/1/19,11:30,19060,19070,19030,19055,13686
2017/1/19,11:45,19060,19065,19045,19050,4704
2017/1/19,12:00,19055,19070,19045,19055,5824
2017/1/19,12:15,19050,19055,19040,19045,5404
2017/1/19,12:30,19045,19050,18955,19000,57753
2017/1/19,12:45,19000,19040,18990,19035,33957
2017/1/19,13:00,19035,19040,19010,19015,8254
2017/1/19,13:15,19015,19035,19005,19030,6758
2017/1/19,13:30,19035,19070,19025,19070,13536
2017/1/19,13:45,19070,19070,19040,19065,10261
2017/1/19,14:00,19065,19095,19060,19085,13230
2017/1/19,14:15,19085,19100,19075,19080,11089
2017/1/19,14:30,19080,19095,19070,19075,10574
2017/1/19,14:45,19075,19080,19055,19070,13284
2017/1/19,15:00,19065,19090,19040,19070,19336
2017/1/19,15:15,19100,19100,19100,19100,6416
2017/1/20,16:30,19125,19145,19120,19125,13056
2017/1/20,16:45,19120,19130,19115,19125,3511
2017/1/20,17:00,19125,19140,19100,19105,14239
2017/1/20,17:15,19105,19125,19100,19110,5497
2017/1/20,17:30,19110,19115,19080,19085,6005
2017/1/20,17:45,19090,19090,19065,19075,7950
2017/1/20,18:00,19070,19080,19060,19075,5352
2017/1/20,18:15,19080,19085,19055,19070,7637
2017/1/20,18:30,19070,19085,19060,19065,4568
2017/1/20,18:45,19065,19070,19045,19065,6144
2017/1/20,19:00,19060,19065,19045,19065,5312
2017/1/20,19:15,19065,19085,19065,19070,4039
2017/1/20,19:30,19070,19080,19060,19080,3094
2017/1/20,19:45,19080,19085,19065,19070,3247
2017/1/20,20:00,19070,19095,19070,19090,4819
2017/1/20,20:15,19090,19095,19085,19085,2237
2017/1/20,20:30,19090,19090,19080,19080,1461
2017/1/20,20:45,19080,19085,19070,19070,4682
2017/1/20,21:00,19075,19075,19065,19070,1626
2017/1/20,21:15,19070,19090,19070,19085,2111
2017/1/20,21:30,19085,19090,19070,19085,2714
2017/1/20,21:45,19085,19095,19070,19070,4782
2017/1/20,22:00,19070,19080,19065,19075,3230
2017/1/20,22:15,19070,19090,19070,19085,4046
2017/1/20,22:30,19090,19130,19085,19110,16676
2017/1/20,22:45,19110,19115,19080,19110,11681
2017/1/20,23:00,19110,19135,19090,19130,10780
2017/1/20,23:15,19130,19140,19120,19130,9346
2017/1/20,23:30,19130,19150,19120,19130,17419
2017/1/20,23:45,19130,19175,19125,19175,15721
2017/1/20,0:00,19170,19175,19120,19135,16476
2017/1/20,0:15,19135,19135,19110,19135,13125
2017/1/20,0:30,19135,19140,19125,19135,6821
2017/1/20,0:45,19135,19155,19105,19130,17302
2017/1/20,1:00,19130,19130,19085,19115,14431
2017/1/20,1:15,19115,19135,19105,19115,9628
2017/1/20,1:30,19115,19120,19090,19120,6259
2017/1/20,1:45,19120,19130,19105,19125,4324
2017/1/20,2:00,19125,19145,19125,19140,4331
2017/1/20,2:15,19135,19155,19135,19140,6212
2017/1/20,2:30,19145,19165,19140,19145,6291
2017/1/20,2:45,19140,19160,19135,19150,4250
2017/1/20,3:00,19145,19155,19135,19140,2370
2017/1/20,3:15,19140,19145,19120,19120,2565
2017/1/20,3:30,19120,19130,19100,19105,2676
2017/1/20,3:45,19105,19115,19090,19095,1844
2017/1/20,4:00,19095,19095,19025,19025,10283
2017/1/20,4:15,19025,19040,19000,19035,7530
2017/1/20,4:30,19035,19035,19000,19025,3021
2017/1/20,4:45,19025,19040,19005,19005,3954
2017/1/20,5:00,19010,19015,18985,19000,4129
2017/1/20,5:15,19005,19050,19000,19030,3444
2017/1/20,5:30,19040,19040,19040,19040,2218
2017/1/20,8:45,19040,19060,19035,19045,13094
2017/1/20,9:00,19045,19135,19020,19110,58656
2017/1/20,9:15,19110,19125,19060,19095,37828
2017/1/20,9:30,19090,19110,19070,19090,28771
2017/1/20,9:45,19090,19115,19090,19105,14373
2017/1/20,10:00,19105,19110,19055,19070,28397
2017/1/20,10:15,19070,19090,19060,19060,17926
2017/1/20,10:30,19060,19080,19050,19060,16221
2017/1/20,10:45,19055,19060,19030,19060,21366
2017/1/20,11:00,19060,19080,19035,19050,24442
2017/1/20,11:15,19050,19075,19045,19070,14334
2017/1/20,11:30,19070,19095,19070,19070,10652
2017/1/20,11:45,19075,19090,19070,19075,5225
2017/1/20,12:00,19070,19085,19060,19065,5555
2017/1/20,12:15,19065,19070,19055,19060,8200
2017/1/20,12:30,19060,19085,19055,19085,15220
2017/1/20,12:45,19085,19090,19060,19070,11430
2017/1/20,13:00,19070,19100,19070,19100,10092
2017/1/20,13:15,19095,19130,19090,19120,22407
2017/1/20,13:30,19120,19130,19115,19130,8075
2017/1/20,13:45,19125,19130,19110,19125,8916
2017/1/20,14:00,19120,19165,19120,19155,21131
2017/1/20,14:15,19155,19160,19135,19140,12924
2017/1/20,14:30,19140,19160,19135,19155,13075
2017/1/20,14:45,19155,19165,19135,19140,15648
2017/1/20,15:00,19135,19150,19110,19145,23092
2017/1/20,15:15,19165,19165,19165,19165,5637
2017/1/23,16:30,19145,19185,19140,19175,12901
2017/1/23,16:45,19175,19185,19160,19175,8420
2017/1/23,17:00,19175,19175,19140,19160,18274
2017/1/23,17:15,19160,19185,19150,19165,11151
2017/1/23,17:30,19170,19200,19170,19190,11872
2017/1/23,17:45,19190,19210,19180,19205,8607
2017/1/23,18:00,19200,19205,19185,19195,6312
2017/1/23,18:15,19200,19210,19185,19190,4914
2017/1/23,18:30,19185,19195,19180,19195,7334
2017/1/23,18:45,19195,19220,19195,19210,7781
2017/1/23,19:00,19215,19230,19205,19230,6620
2017/1/23,19:15,19230,19235,19220,19225,5629
2017/1/23,19:30,19230,19245,19220,19235,5123
2017/1/23,19:45,19235,19255,19230,19235,10281
2017/1/23,20:00,19240,19265,19230,19255,9212
2017/1/23,20:15,19260,19275,19250,19265,7486
2017/1/23,20:30,19265,19270,19250,19260,3966
2017/1/23,20:45,19260,19260,19235,19235,7281
2017/1/23,21:00,19235,19245,19230,19235,8755
2017/1/23,21:15,19235,19240,19230,19230,4044
2017/1/23,21:30,19235,19240,19215,19235,7778
2017/1/23,21:45,19235,19240,19215,19230,7959
2017/1/23,22:00,19235,19240,19215,19230,9278
